Houston Rockets,Los Angeles Lakers,1
Golden State Warriors,Indiana Pacers,-1
Boston Celtics,Los Angeles Lakers,-1
Atlanta Hawks,Milwaukee Bucks,1
Cleveland Cavaliers,New York Knicks,1
Denver Nuggets,Oklahoma City Thunder,-1
Philadelphia 76ers,Orlando Magic,-1
Memphis Grizzlies,Portland Trail Blazers,1
Milwaukee Bucks,Chicago Bulls,-1
Brooklyn Nets,Denver Nuggets,1
Minnesota Timberwolves,Houston Rockets,-1
Memphis Grizzlies,Los Angeles Clippers,1
Philadelphia 76ers,Miami Heat,-1
Toronto Raptors,New Orleans Pelicans,-1
Boston Celtics,Phoenix Suns,1
San Antonio Spurs,Utah Jazz,-1
Toronto Raptors,Dallas Mavericks,-1
Cleveland Cavaliers,Detroit Pistons,1
Indiana Pacers,Oklahoma City Thunder,-1
Golden State Warriors,Washington Wizards,1
Dallas Mavericks,Atlanta Hawks,-1
New York Knicks,Boston Celtics,-1
Charlotte Hornets,Chicago Bulls,1
Phoenix Suns,Denver Nuggets,1
Los Angeles Clippers,Houston Rockets,-1
Philadelphia 76ers,Milwaukee Bucks,-1
Washington Wizards,Minnesota Timberwolves,-1
Brooklyn Nets,New Orleans Pelicans,-1
Miami Heat,Orlando Magic,1
San Antonio Spurs,Portland Trail Blazers,-1
Memphis Grizzlies,Sacramento Kings,-1
Los Angeles Lakers,Utah Jazz,1
Golden State Warriors,Cleveland Cavaliers,-1
Oklahoma City Thunder,Phoenix Suns,-1
Orlando Magic,Atlanta Hawks,-1
Charlotte Hornets,Boston Celtics,-1
Minnesota Timberwolves,Chicago Bulls,-1
Utah Jazz,Denver Nuggets,1
New York Knicks,Detroit Pistons,1
Brooklyn Nets,Houston Rockets,-1
Cleveland Cavaliers,Indiana Pacers,-1
Milwaukee Bucks,Los Angeles Lakers,-1
Los Angeles Clippers,Memphis Grizzlies,1
Miami Heat,New Orleans Pelicans,-1
Washington Wizards,Philadelphia 76ers,-1
Oklahoma City Thunder,Portland Trail Blazers,-1
San Antonio Spurs,Sacramento Kings,1
Golden State Warriors,Toronto Raptors,1
Brooklyn Nets,Dallas Mavericks,1
Atlanta Hawks,Miami Heat,1
Memphis Grizzlies,Minnesota Timberwolves,1
Toronto Raptors,New York Knicks,-1
San Antonio Spurs,Phoenix Suns,1
Milwaukee Bucks,Utah Jazz,-1
Detroit Pistons,Washington Wizards,-1
Golden State Warriors,Boston Celtics,1
Los Angeles Clippers,Chicago Bulls,1
New Orleans Pelicans,Denver Nuggets,1
Cleveland Cavaliers,Houston Rockets,-1
Philadelphia 76ers,Indiana Pacers,-1
Oklahoma City Thunder,Los Angeles Lakers,1
Charlotte Hornets,Orlando Magic,1
Portland Trail Blazers,Sacramento Kings,1
Golden State Warriors,Brooklyn Nets,-1
New Orleans Pelicans,Dallas Mavericks,-1
Phoenix Suns,Miami Heat,-1
Los Angeles Clippers,Minnesota Timberwolves,1
Toronto Raptors,Philadelphia 76ers,1
Houston Rockets,Atlanta Hawks,-1
Washington Wizards,Chicago Bulls,-1
Los Angeles Lakers,Charlotte Hornets,-1
Boston Celtics,Cleveland Cavaliers,-1
Milwaukee Bucks,Denver Nuggets,-1
Utah Jazz,Memphis Grizzlies,1
Sacramento Kings,New York Knicks,1
Utah Jazz,Boston Celtics,-1
Charlotte Hornets,Brooklyn Nets,1
Milwaukee Bucks,Golden State Warriors,-1
Memphis Grizzlies,Houston Rockets,1
New York Knicks,Indiana Pacers,-1
Portland Trail Blazers,Los Angeles Clippers,1
Los Angeles Lakers,Miami Heat,-1
Denver Nuggets,Minnesota Timberwolves,1
Detroit Pistons,New Orleans Pelicans,-1
Philadelphia 76ers,Oklahoma City Thunder,-1
Phoenix Suns,Orlando Magic,1
Sacramento Kings,San Antonio Spurs,-1
Cleveland Cavaliers,Toronto Raptors,1
Oklahoma City Thunder,Chicago Bulls,-1
Dallas Mavericks,Portland Trail Blazers,-1
Cleveland Cavaliers,Atlanta Hawks,-1
Phoenix Suns,Brooklyn Nets,1
Toronto Raptors,Charlotte Hornets,-1
Dallas Mavericks,Golden State Warriors,-1
Detroit Pistons,Houston Rockets,-1
Chicago Bulls,Indiana Pacers,-1
Los Angeles Lakers,Memphis Grizzlies,-1
Boston Celtics,New Orleans Pelicans,1
Sacramento Kings,Orlando Magic,-1
Utah Jazz,Philadelphia 76ers,1
Denver Nuggets,San Antonio Spurs,-1
Miami Heat,Washington Wizards,-1
Phoenix Suns,Cleveland Cavaliers,-1
Houston Rockets,Denver Nuggets,1
Sacramento Kings,Miami Heat,-1
Washington Wizards,Milwaukee Bucks,-1
Portland Trail Blazers,Minnesota Timberwolves,-1
Memphis Grizzlies,New Orleans Pelicans,-1
Indiana Pacers,New York Knicks,1
Atlanta Hawks,Philadelphia 76ers,-1
Utah Jazz,Brooklyn Nets,1
Charlotte Hornets,Detroit Pistons,1
Los Angeles Clippers,Golden State Warriors,-1
Dallas Mavericks,Los Angeles Lakers,1
Toronto Raptors,Oklahoma City Thunder,-1
Boston Celtics,Orlando Magic,-1
Chicago Bulls,San Antonio Spurs,-1
Sacramento Kings,Atlanta Hawks,-1
Memphis Grizzlies,Chicago Bulls,1
Washington Wizards,Charlotte Hornets,1
New York Knicks,Denver Nuggets,-1
Minnesota Timberwolves,Los Angeles Clippers,-1
Boston Celtics,Miami Heat,1
New Orleans Pelicans,Milwaukee Bucks,1
Golden State Warriors,Phoenix Suns,1
New Orleans Pelicans,Brooklyn Nets,1
Cleveland Cavaliers,Dallas Mavericks,1
Orlando Magic,Indiana Pacers,-1
Detroit Pistons,Los Angeles Lakers,-1
Toronto Raptors,San Antonio Spurs,-1
New York Knicks,Utah Jazz,-1
Memphis Grizzlies,Boston Celtics,-1
Sacramento Kings,Charlotte Hornets,1
Atlanta Hawks,Denver Nuggets,-1
Detroit Pistons,Golden State Warriors,-1
Brooklyn Nets,Miami Heat,-1
Orlando Magic,Milwaukee Bucks,-1
Los Angeles Clippers,Oklahoma City Thunder,1
Chicago Bulls,Philadelphia 76ers,1
Minnesota Timberwolves,Phoenix Suns,-1
Houston Rockets,Portland Trail Blazers,-1
Milwaukee Bucks,Indiana Pacers,-1
New York Knicks,Los Angeles Lakers,1
Cleveland Cavaliers,San Antonio Spurs,1
Houston Rockets,Utah Jazz,-1
Memphis Grizzlies,Washington Wizards,-1
Orlando Magic,Boston Celtics,-1
Chicago Bulls,Charlotte Hornets,-1
Los Angeles Clippers,Dallas Mavericks,-1
Golden State Warriors,Denver Nuggets,-1
Minnesota Timberwolves,Oklahoma City Thunder,-1
Sacramento Kings,Philadelphia 76ers,-1
Atlanta Hawks,Phoenix Suns,1
Detroit Pistons,Portland Trail Blazers,-1
Miami Heat,Toronto Raptors,-1
New York Knicks,Golden State Warriors,-1
Boston Celtics,Indiana Pacers,1
Milwaukee Bucks,Memphis Grizzlies,-1
Brooklyn Nets,Philadelphia 76ers,1
Detroit Pistons,Utah Jazz,-1
Sacramento Kings,Washington Wizards,-1
Houston Rockets,Los Angeles Clippers,1
Atlanta Hawks,Los Angeles Lakers,1
Denver Nuggets,New Orleans Pelicans,1
Chicago Bulls,Oklahoma City Thunder,-1
Cleveland Cavaliers,Orlando Magic,1
New York Knicks,Phoenix Suns,-1
Minnesota Timberwolves,San Antonio Spurs,-1
Portland Trail Blazers,Toronto Raptors,1
Philadelphia 76ers,Boston Celtics,-1
Oklahoma City Thunder,Dallas Mavericks,-1
Los Angeles Lakers,Golden State Warriors,-1
Toronto Raptors,Indiana Pacers,1
Denver Nuggets,Memphis Grizzlies,-1
Cleveland Cavaliers,Miami Heat,-1
Brooklyn Nets,Minnesota Timberwolves,1
Atlanta Hawks,Sacramento Kings,1
Charlotte Hornets,Utah Jazz,-1
Portland Trail Blazers,Washington Wizards,-1
Memphis Grizzlies,Detroit Pistons,-1
Orlando Magic,Houston Rockets,-1
Charlotte Hornets,Los Angeles Clippers,-1
Milwaukee Bucks,New Orleans Pelicans,-1
San Antonio Spurs,New York Knicks,-1
Indiana Pacers,Chicago Bulls,-1
Brooklyn Nets,Cleveland Cavaliers,-1
Orlando Magic,Dallas Mavericks,-1
Atlanta Hawks,Golden State Warriors,-1
Portland Trail Blazers,Miami Heat,-1
San Antonio Spurs,Milwaukee Bucks,1
Boston Celtics,Oklahoma City Thunder,-1
Detroit Pistons,Philadelphia 76ers,-1
Los Angeles Clippers,Sacramento Kings,1
Minnesota Timberwolves,Toronto Raptors,-1
Washington Wizards,Utah Jazz,1
Denver Nuggets,Houston Rockets,-1
Utah Jazz,Los Angeles Lakers,1
Minnesota Timberwolves,New York Knicks,1
New Orleans Pelicans,Phoenix Suns,-1
Milwaukee Bucks,Brooklyn Nets,-1
Toronto Raptors,Chicago Bulls,-1
Indiana Pacers,Cleveland Cavaliers,-1
Memphis Grizzlies,Dallas Mavericks,1
New Orleans Pelicans,Golden State Warriors,-1
Washington Wizards,Los Angeles Clippers,-1
Denver Nuggets,Miami Heat,-1
Atlanta Hawks,Oklahoma City Thunder,-1
Portland Trail Blazers,Orlando Magic,-1
New York Knicks,Philadelphia 76ers,-1
Charlotte Hornets,Sacramento Kings,-1
Boston Celtics,San Antonio Spurs,-1
Chicago Bulls,Detroit Pistons,-1
Utah Jazz,Golden State Warriors,-1
Phoenix Suns,Houston Rockets,1
Brooklyn Nets,Indiana Pacers,1
Portland Trail Blazers,Memphis Grizzlies,-1
San Antonio Spurs,Atlanta Hawks,1
Detroit Pistons,Boston Celtics,1
New Orleans Pelicans,Los Angeles Clippers,-1
Philadelphia 76ers,Los Angeles Lakers,-1
Cleveland Cavaliers,Milwaukee Bucks,1
Charlotte Hornets,Minnesota Timberwolves,1
Miami Heat,Oklahoma City Thunder,-1
Denver Nuggets,Orlando Magic,1
Dallas Mavericks,Phoenix Suns,-1
Washington Wizards,Sacramento Kings,-1
New York Knicks,Toronto Raptors,-1
Boston Celtics,Brooklyn Nets,1
Charlotte Hornets,Chicago Bulls,-1
Washington Wizards,Golden State Warriors,-1
Houston Rockets,Indiana Pacers,1
Memphis Grizzlies,New York Knicks,1
Minnesota Timberwolves,Utah Jazz,1
San Antonio Spurs,Dallas Mavericks,-1
Toronto Raptors,Detroit Pistons,-1
Miami Heat,Milwaukee Bucks,-1
Los Angeles Lakers,Oklahoma City Thunder,-1
Golden State Warriors,Portland Trail Blazers,1
Philadelphia 76ers,Sacramento Kings,-1
Miami Heat,Boston Celtics,1
Brooklyn Nets,Charlotte Hornets,1
Philadelphia 76ers,Denver Nuggets,1
Cleveland Cavaliers,Memphis Grizzlies,1
Los Angeles Lakers,Minnesota Timberwolves,1
Houston Rockets,New Orleans Pelicans,1
Los Angeles Clippers,New York Knicks,1
Atlanta Hawks,Orlando Magic,1
Sacramento Kings,Phoenix Suns,1
Oklahoma City Thunder,San Antonio Spurs,-1
Chicago Bulls,Toronto Raptors,1
Portland Trail Blazers,Utah Jazz,1
Indiana Pacers,Washington Wizards,1
Indiana Pacers,Milwaukee Bucks,-1
Miami Heat,Atlanta Hawks,-1
Cleveland Cavaliers,Brooklyn Nets,-1
Utah Jazz,Denver Nuggets,-1
Minnesota Timberwolves,Houston Rockets,-1
Golden State Warriors,Memphis Grizzlies,1
Sacramento Kings,New Orleans Pelicans,-1
Boston Celtics,New York Knicks,1
Detroit Pistons,Orlando Magic,1
Los Angeles Clippers,Philadelphia 76ers,1
Portland Trail Blazers,Phoenix Suns,1
Dallas Mavericks,San Antonio Spurs,-1
Los Angeles Lakers,Toronto Raptors,-1
Charlotte Hornets,Washington Wizards,-1
New York Knicks,Chicago Bulls,-1
Atlanta Hawks,Charlotte Hornets,-1
Golden State Warriors,Milwaukee Bucks,1
Denver Nuggets,Portland Trail Blazers,-1
Oklahoma City Thunder,Utah Jazz,-1
Los Angeles Clippers,Boston Celtics,1
Los Angeles Lakers,Brooklyn Nets,-1
Philadelphia 76ers,Cleveland Cavaliers,-1
Dallas Mavericks,Indiana Pacers,-1
Detroit Pistons,Miami Heat,-1
Minnesota Timberwolves,New Orleans Pelicans,-1
Oklahoma City Thunder,Phoenix Suns,1
Memphis Grizzlies,San Antonio Spurs,-1
Houston Rockets,Washington Wizards,1
Milwaukee Bucks,Atlanta Hawks,-1
Boston Celtics,Charlotte Hornets,1
Sacramento Kings,Memphis Grizzlies,-1
Utah Jazz,Minnesota Timberwolves,1
Los Angeles Lakers,Philadelphia 76ers,1
Phoenix Suns,Portland Trail Blazers,-1
Houston Rockets,Toronto Raptors,-1
Indiana Pacers,Brooklyn Nets,-1
Atlanta Hawks,Detroit Pistons,-1
Golden State Warriors,Los Angeles Clippers,1
San Antonio Spurs,Miami Heat,1
Indiana Pacers,Boston Celtics,-1
Detroit Pistons,Charlotte Hornets,-1
Sacramento Kings,Houston Rockets,-1
New Orleans Pelicans,Los Angeles Lakers,1
Chicago Bulls,Milwaukee Bucks,-1
Toronto Raptors,Minnesota Timberwolves,1
Brooklyn Nets,New York Knicks,1
Dallas Mavericks,Oklahoma City Thunder,1
San Antonio Spurs,Orlando Magic,1
Los Angeles Clippers,Portland Trail Blazers,1
Denver Nuggets,Utah Jazz,-1
Philadelphia 76ers,Washington Wizards,-1
Miami Heat,Cleveland Cavaliers,-1
Houston Rockets,Dallas Mavericks,1
Phoenix Suns,Golden State Warriors,-1
Milwaukee Bucks,Boston Celtics,1
Toronto Raptors,Brooklyn Nets,-1
Detroit Pistons,Chicago Bulls,-1
Charlotte Hornets,Indiana Pacers,-1
Portland Trail Blazers,Los Angeles Lakers,1
Oklahoma City Thunder,Memphis Grizzlies,-1
Orlando Magic,Minnesota Timberwolves,1
New Orleans Pelicans,Sacramento Kings,1
Denver Nuggets,San Antonio Spurs,-1
New York Knicks,Washington Wizards,-1
Brooklyn Nets,Atlanta Hawks,-1
Philadelphia 76ers,Charlotte Hornets,-1
Golden State Warriors,Dallas Mavericks,1
Los Angeles Clippers,Denver Nuggets,1
Miami Heat,Detroit Pistons,-1
Washington Wizards,Memphis Grizzlies,1
Orlando Magic,Milwaukee Bucks,1
Utah Jazz,Phoenix Suns,-1
New Orleans Pelicans,Portland Trail Blazers,-1
Boston Celtics,Toronto Raptors,1
Chicago Bulls,Cleveland Cavaliers,-1
Miami Heat,Indiana Pacers,-1
Los Angeles Clippers,Los Angeles Lakers,1
Philadelphia 76ers,New York Knicks,-1
Houston Rockets,Oklahoma City Thunder,1
Utah Jazz,Sacramento Kings,1
Golden State Warriors,San Antonio Spurs,-1
Portland Trail Blazers,Brooklyn Nets,-1
Phoenix Suns,Atlanta Hawks,-1
Los Angeles Lakers,Los Angeles Clippers,-1
Charlotte Hornets,Miami Heat,-1
Golden State Warriors,New Orleans Pelicans,-1
San Antonio Spurs,Oklahoma City Thunder,1
Minnesota Timberwolves,Sacramento Kings,-1
Atlanta Hawks,Brooklyn Nets,1
Toronto Raptors,Charlotte Hornets,1
Phoenix Suns,Dallas Mavericks,-1
Los Angeles Lakers,Denver Nuggets,-1
Boston Celtics,Detroit Pistons,1
New Orleans Pelicans,Memphis Grizzlies,-1
Cleveland Cavaliers,Milwaukee Bucks,1
Indiana Pacers,New York Knicks,1
Chicago Bulls,Orlando Magic,-1
Washington Wizards,Philadelphia 76ers,1
Minnesota Timberwolves,Portland Trail Blazers,-1
Houston Rockets,San Antonio Spurs,-1
Sacramento Kings,Utah Jazz,-1
Portland Trail Blazers,Golden State Warriors,-1
Chicago Bulls,Miami Heat,1
Charlotte Hornets,Atlanta Hawks,-1
Washington Wizards,Brooklyn Nets,-1
Boston Celtics,Cleveland Cavaliers,1
Dallas Mavericks,Denver Nuggets,1
Indiana Pacers,Detroit Pistons,1
San Antonio Spurs,Houston Rockets,1
Minnesota Timberwolves,Los Angeles Lakers,-1
Phoenix Suns,New Orleans Pelicans,-1
Milwaukee Bucks,New York Knicks,1
Sacramento Kings,Oklahoma City Thunder,-1
Toronto Raptors,Orlando Magic,1
Memphis Grizzlies,Utah Jazz,1
Philadelphia 76ers,Chicago Bulls,-1
Minnesota Timberwolves,Golden State Warriors,-1
Memphis Grizzlies,Los Angeles Clippers,-1
Toronto Raptors,Miami Heat,1
New York Knicks,Orlando Magic,1
Utah Jazz,Portland Trail Blazers,1
Cleveland Cavaliers,Boston Celtics,-1
Sacramento Kings,Denver Nuggets,-1
Charlotte Hornets,Detroit Pistons,-1
New Orleans Pelicans,Houston Rockets,-1
Oklahoma City Thunder,Indiana Pacers,-1
Dallas Mavericks,Los Angeles Lakers,1
Brooklyn Nets,Milwaukee Bucks,-1
Phoenix Suns,San Antonio Spurs,-1
Atlanta Hawks,Washington Wizards,-1
New York Knicks,Atlanta Hawks,1
Chicago Bulls,Brooklyn Nets,1
Houston Rockets,Charlotte Hornets,1
Detroit Pistons,Cleveland Cavaliers,-1
Memphis Grizzlies,Golden State Warriors,-1
Denver Nuggets,Los Angeles Clippers,-1
Orlando Magic,Miami Heat,-1
New Orleans Pelicans,Minnesota Timberwolves,1
Portland Trail Blazers,Oklahoma City Thunder,-1
Milwaukee Bucks,Philadelphia 76ers,1
Los Angeles Lakers,Sacramento Kings,-1
Dallas Mavericks,Utah Jazz,-1
Toronto Raptors,Boston Celtics,-1
Washington Wizards,Indiana Pacers,-1
Los Angeles Clippers,Phoenix Suns,1
Orlando Magic,Brooklyn Nets,-1
Atlanta Hawks,Chicago Bulls,-1
Washington Wizards,Cleveland Cavaliers,-1
Portland Trail Blazers,Dallas Mavericks,-1
Denver Nuggets,Golden State Warriors,-1
Utah Jazz,Houston Rockets,-1
Sacramento Kings,Los Angeles Lakers,1
Indiana Pacers,Memphis Grizzlies,-1
Boston Celtics,Milwaukee Bucks,1
Oklahoma City Thunder,Minnesota Timberwolves,1
San Antonio Spurs,New Orleans Pelicans,-1
Detroit Pistons,New York Knicks,1
Miami Heat,Philadelphia 76ers,1
Charlotte Hornets,Toronto Raptors,-1
